Category,Category | Sub-Category,City,Country,Customer ID,Customer Name,Order Date,Order ID,Period,Postal Code,Product ID,Product Name,Region,Row ID,Segment,Selection,Ship Date,Ship Mode,State,Sub-Category,Type Of Area,Costs,Discount,Profit,Profitable or not?,Quantity,S C P,Sales
Office Supplies,Paper,Los Angeles,United States,AR-10540,Andy Reiter,2023-06-03,US-2015-136987,0,90004,OFF-PA-10003127,Easy-staple paper,West,7462,Consumer,WEST,2021-06-24,Second Class,California,Paper,,28.4904,0.0,24.2696,Yes,2,52.76,52.76
Office Supplies,Paper,Los Angeles,United States,JM-16195,Justin MacKendrick,2021-04-21,CA-2015-116092,0,90004,OFF-PA-10004285,Xerox 1959,West,2248,Consumer,WEST,2023-07-13,Second Class,California,Paper,,6.9472,0.0,6.4128,Yes,2,13.36,13.36
Office Supplies,Paper,Los Angeles,United States,NG-18430,Nathan Gelder,2022-06-22,CA-2015-137708,1,90008,OFF-PA-10000176,Xerox 1887,West,4806,Consumer,WEST,2022-08-20,Second Class,California,Paper,,19.7288,0.0,18.2112,Yes,2,37.94,37.94
Office Supplies,Paper,Los Angeles,United States,EP-13915,Emily Phan,2023-12-28,US-2017-125808,0,90032,OFF-PA-10001846,Xerox 1899,West,9639,Consumer,WEST,2020-05-09,Second Class,California,Paper,,5.8956,0.0,5.6644,Yes,2,11.56,11.56
Office Supplies,Paper,San Diego,United States,JF-15355,Jay Fein,2021-12-30,CA-2015-132486,1,92105,OFF-PA-10004971,Xerox 196,West,3871,Consumer,WEST,2022-12-09,Second Class,California,Paper,,5.8956,0.0,5.6644,Yes,2,11.56,11.56
Office Supplies,Paper,San Francisco,United States,GT-14710,Greg Tran,2023-06-11,CA-2016-106460,0,94109,OFF-PA-10001736,Xerox 1880,West,7538,Consumer,WEST,2021-06-06,Second Class,California,Paper,,37.5664,0.0,33.3136,Yes,2,70.88,70.88
Office Supplies,Paper,Stockton,United States,AG-10330,Alex Grayson,2022-04-05,CA-2017-107748,1,95207,OFF-PA-10002005,Xerox 225,West,4354,Consumer,WEST,2022-10-15,Second Class,California,Paper,,6.7392,0.0,6.2208,Yes,2,12.96,12.96
Office Supplies,Paper,Olympia,United States,JK-15625,Jim Karlsson,2021-12-16,CA-2014-135608,1,98502,OFF-PA-10001954,Xerox 1964,West,3715,Consumer,WEST,2022-12-23,Second Class,Washington,Paper,,24.6672,0.0,21.0128,Yes,2,45.68,45.68
Office Supplies,Paper,Seattle,United States,IG-15085,Ivan Gibson,2023-04-16,CA-2014-143168,0,98103,OFF-PA-10000167,Xerox 1925,West,7117,Consumer,WEST,2021-09-03,Second Class,Washington,Paper,,34.078,0.0,27.882,Yes,2,61.96,61.96
Office Supplies,Paper,Seattle,United States,TB-21400,Tom Boeckenhauer,2022-03-05,CA-2017-134565,1,98103,OFF-PA-10004243,Xerox 1939,West,4220,Consumer,WEST,2022-10-29,Second Class,Washington,Paper,,19.7288,0.0,18.2112,Yes,2,37.94,37.94
Office Supplies,Paper,Seattle,United States,DK-13375,Dennis Kane,2023-08-23,CA-2017-133046,0,98115,OFF-PA-10002787,Xerox 227,West,8096,Consumer,WEST,2021-01-18,Second Class,Washington,Paper,,6.7392,0.0,6.2208,Yes,2,12.96,
Office Supplies,Paper,Seattle,United States,MH-18025,Michelle Huthwaite,2021-08-15,CA-2015-148635,0,98115,OFF-PA-10004782,Xerox 228,West,2808,Consumer,WEST,2023-04-27,Second Class,Washington,Paper,,6.7392,0.0,6.2208,Yes,2,12.96,12.96
Office Supplies,Storage,Los Angeles,United States,PO-18865,Patrick O'Donnell,2021-12-02,CA-2014-120838,1,90036,OFF-ST-10000585,Economy Rollaway Files,West,3555,Consumer,WEST,2023-01-03,Second Class,California,Storage,,244.496,0.0,85.904,Yes,2,330.4,330.4
Office Supplies,Storage,San Francisco,United States,DB-13615,Doug Bickford,2022-10-05,CA-2016-115224,1,94110,OFF-ST-10003816,Fellowes High-Stak Drawer Files,West,5591,Consumer,WEST,2022-04-19,Second Class,California,Storage,,271.3326,0.0,81.0474,Yes,2,352.38,352.38
Office Supplies,Storage,Seattle,United States,TB-21400,Tom Boeckenhauer,2022-03-07,CA-2017-134565,1,98103,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",West,4223,Consumer,WEST,2022-10-28,Second Class,Washington,Storage,,101.9304,0.0,1.0296,Yes,2,102.96,102.96
Office Supplies,Storage,Seattle,United States,DK-13375,Dennis Kane,2022-12-18,US-2016-139087,1,98105,OFF-ST-10000604,Home/Office Personal File Carts,West,6278,Consumer,WEST,2021-12-21,Second Class,Washington,Storage,,52.14,0.0,17.38,Yes,2,69.52,
Office Supplies,Appliances,Rancho Cucamonga,United States,TS-21655,Trudy Schmidt,2023-07-01,CA-2017-133487,0,91730,OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,West,7676,Consumer,WEST,2021-05-10,Second Class,California,Appliances,,111.6462,0.0,41.2938,Yes,3,152.94,152.94
Office Supplies,Appliances,San Diego,United States,MJ-17740,Max Jones,2023-11-29,CA-2016-100300,0,92037,OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,West,9168,Consumer,WEST,2020-08-29,Second Class,California,Appliances,,169.008,0.0,72.432,Yes,3,241.44,241.44
Office Supplies,Appliances,Pleasant Grove,United States,VD-21670,Valerie Dominguez,2020-11-20,CA-2014-126361,0,84062,OFF-AP-10003590,Hoover WindTunnel Plus Canister Vacuum,West,1376,Consumer,WEST,2023-10-16,Second Class,Utah,Appliances,,784.62,0.0,305.13,Yes,3,1089.75,1089.75
Office Supplies,Art,Escondido,United States,LT-16765,Larry Tron,2020-10-13,CA-2014-126522,0,92025,OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",West,1162,Consumer,WEST,2023-11-02,Second Class,California,Art,,38.2974,0.0,15.6426,Yes,3,53.94,53.94
Office Supplies,Art,Los Angeles,United States,JO-15280,Jas O'Carroll,2020-12-11,US-2016-115819,0,90049,OFF-AR-10000823,Newell 307,West,1606,Consumer,WEST,2023-10-01,Second Class,California,Art,,3.9312,0.0,1.5288,Yes,3,5.46,5.46
Office Supplies,Envelopes,San Jose,United States,LH-17155,Logan Haushalter,2023-05-13,CA-2016-144092,0,95123,OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",West,7309,Consumer,WEST,2021-07-23,Second Class,California,Envelopes,,80.6463,0.0,77.4837,Yes,3,158.13,
Office Supplies,Envelopes,Des Moines,United States,BM-11140,Becky Martin,2023-11-22,CA-2016-106278,0,98198,OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",West,9070,Consumer,WEST,2020-09-17,Second Class,Washington,Envelopes,,34.9482,0.0,30.9918,Yes,3,65.94,65.94
Office Supplies,Fasteners,Longview,United States,MB-17305,Maria Bertelson,2022-12-13,CA-2017-149944,1,98632,OFF-FA-10003495,Staples,West,6213,Consumer,WEST,2021-12-27,Second Class,Washington,Fasteners,,9.12,0.0,9.12,Yes,3,18.24,
Office Supplies,Labels,San Francisco,United States,RD-19900,Ruben Dartt,2023-03-19,CA-2016-140382,0,94109,OFF-LA-10001934,Avery 516,West,6929,Consumer,WEST,2021-10-06,Second Class,California,Labels,,11.6229,0.0,10.3071,Yes,3,21.93,21.93
Office Supplies,Paper,Los Angeles,United States,JM-16195,Justin MacKendrick,2021-04-22,CA-2015-116092,0,90004,OFF-PA-10000477,Xerox 22,West,2252,Consumer,WEST,2023-07-12,Second Class,California,Paper,,10.1088,0.0,9.3312,Yes,3,19.44,19.44
Office Supplies,Paper,Los Angeles,United States,AI-10855,Arianne Irving,2022-07-27,CA-2016-158694,1,90036,OFF-PA-10002421,Embossed Ink Jet Note Cards,West,5042,Consumer,WEST,2022-07-15,Second Class,California,Paper,,35.2092,0.0,32.5008,Yes,3,67.71,
Office Supplies,Paper,Los Angeles,United States,DO-13435,Denny Ordway,2022-01-05,CA-2016-133144,1,90036,OFF-PA-10004971,Xerox 196,West,3945,Consumer,WEST,2022-12-05,Second Class,California,Paper,,8.8434,0.0,8.4966,Yes,3,17.34,17.34
Office Supplies,Paper,Los Angeles,United States,JM-15865,John Murray,2022-08-23,US-2017-109582,1,90036,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",West,5225,Consumer,WEST,2022-06-23,Second Class,California,Paper,,86.5488,0.0,79.8912,Yes,3,166.44,166.44
Office Supplies,Paper,Los Angeles,United States,LS-17230,Lycoris Saunders,2022-09-14,CA-2014-130813,1,90049,OFF-PA-10002005,Xerox 225,West,5328,Consumer,WEST,2022-06-05,Second Class,California,Paper,,10.1088,0.0,9.3312,Yes,3,19.44,19.44
Office Supplies,Paper,San Diego,United States,NP-18325,Naresj Patel,2021-01-17,CA-2017-126865,0,92024,OFF-PA-10003039,Xerox 1960,West,1925,Consumer,WEST,2023-08-24,Second Class,California,Paper,,51.117,0.0,41.823,Yes,3,92.94,92.94
Office Supplies,Paper,San Diego,United States,RA-19285,Ralph Arnett,2022-12-03,CA-2015-111780,1,92037,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),West,6065,Consumer,WEST,2022-01-07,Second Class,California,Paper,,9.867,0.0,8.073,Yes,3,17.94,17.94
Office Supplies,Paper,San Diego,United States,RA-19285,Ralph Arnett,2022-12-03,CA-2015-111780,1,92037,OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",West,6064,Consumer,WEST,2022-01-07,Second Class,California,Paper,,6.426,0.0,6.174,Yes,3,12.6,12.6
Office Supplies,Paper,San Diego,United States,RB-19435,Richard Bierner,2022-06-13,US-2015-103996,1,92105,OFF-PA-10001609,Tops Wirebound Message Log Books,West,4732,Consumer,WEST,2022-09-07,Second Class,California,Paper,,5.3298,0.0,4.5402,Yes,3,9.87,
Office Supplies,Paper,Pocatello,United States,MV-17485,Mark Van Huff,2023-11-18,CA-2016-161361,0,83201,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",West,9018,Consumer,WEST,2020-09-27,Second Class,Idaho,Paper,,8.9964,0.0,8.6436,Yes,3,17.64,17.64
Office Supplies,Paper,Kent,United States,SB-20185,Sarah Brown,2023-11-29,CA-2017-119424,0,98031,OFF-PA-10001639,Xerox 203,West,9176,Consumer,WEST,2020-08-27,Second Class,Washington,Paper,,10.1088,0.0,9.3312,Yes,3,19.44,
Office Supplies,Paper,Seattle,United States,SC-20380,Shahid Collister,2021-06-03,CA-2015-142419,0,98115,OFF-PA-10001763,Xerox 1896,West,2461,Consumer,WEST,2023-06-14,Second Class,Washington,Paper,,16.4835,0.0,13.4865,Yes,3,29.97,29.97
Office Supplies,Storage,Long Beach,United States,JF-15190,Jamie Frazer,2023-05-23,US-2017-123862,0,90805,OFF-ST-10002301,Tennsco Commercial Shelving,West,7373,Consumer,WEST,2021-07-11,Second Class,California,Storage,,60.4098,0.0,0.6102,Yes,3,61.02,
Office Supplies,Storage,Los Angeles,United States,GA-14515,George Ashbrook,2023-04-12,US-2017-143175,0,90004,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,West,7088,Consumer,WEST,2021-09-11,Second Class,California,Storage,,75.9012,0.0,23.9688,Yes,3,99.87,99.87
Office Supplies,Storage,Los Angeles,United States,NG-18430,Nathan Gelder,2022-06-22,CA-2015-137708,1,90008,OFF-ST-10004634,"Personal Folder Holder, Ebony",West,4808,Consumer,WEST,2022-08-20,Second Class,California,Storage,,23.541,0.0,10.089,Yes,3,33.63,33.63
Office Supplies,Storage,Oakland,United States,LH-17155,Logan Haushalter,2022-06-29,CA-2014-113320,1,94601,OFF-ST-10000617,Woodgrain Magazine Files by Perma,West,4855,Consumer,WEST,2022-08-14,Second Class,California,Storage,,8.3142,0.0,0.6258,Yes,3,8.94,8.94
Office Supplies,Storage,San Diego,United States,IM-15070,Irene Maddox,2022-07-17,CA-2016-109925,1,92105,OFF-ST-10003442,Eldon Portable Mobile Manager,West,4984,Consumer,WEST,2022-07-24,Second Class,California,Storage,,61.9332,0.0,22.9068,Yes,3,84.84,84.84
Office Supplies,Storage,San Francisco,United States,EM-13960,Eric Murdock,2023-03-14,CA-2017-168942,0,94109,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",West,6912,Consumer,WEST,2021-10-07,Second Class,California,Storage,,136.1742,0.0,50.3658,Yes,3,186.54,186.54
Office Supplies,Storage,San Francisco,United States,DB-13615,Doug Bickford,2022-10-05,CA-2016-115224,1,94110,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",West,5590,Consumer,WEST,2022-04-20,Second Class,California,Storage,,24.516,0.0,9.534,Yes,3,34.05,
Office Supplies,Storage,Seattle,United States,DW-13540,Don Weiss,2020-10-05,CA-2017-132521,0,98105,OFF-ST-10001325,Sterilite Officeware Hinged File Box,West,1079,Consumer,WEST,2023-11-10,Second Class,Washington,Storage,,22.9512,0.0,8.4888,Yes,3,31.44,
Office Supplies,Supplies,Seattle,United States,BM-11785,Bryan Mills,2023-03-15,CA-2016-105473,0,98115,OFF-SU-10003567,Stiletto Hand Letter Openers,West,6919,Consumer,WEST,2021-10-07,Second Class,Washington,Supplies,,27.936,0.0,0.864,Yes,3,28.8,28.8
Office Supplies,Appliances,Los Angeles,United States,AI-10855,Arianne Irving,2022-07-27,CA-2016-158694,1,90036,OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,West,5043,Consumer,WEST,2022-07-15,Second Class,California,Appliances,,90.944,0.0,38.976,Yes,4,129.92,
Office Supplies,Appliances,San Francisco,United States,MM-18055,Michelle Moray,2023-12-23,US-2017-104451,0,94110,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,West,9520,Consumer,WEST,2020-06-11,Second Class,California,Appliances,,58.3776,0.0,22.7024,Yes,4,81.08,81.08
Office Supplies,Art,San Diego,United States,AJ-10960,Astrea Jones,2021-12-29,CA-2017-123246,1,92037,OFF-AR-10001770,Economy #2 Pencils,West,3864,Consumer,WEST,2022-12-10,Second Class,California,Art,,7.8736,0.0,2.7664,Yes,4,10.64,
Office Supplies,Art,San Francisco,United States,NP-18325,Naresj Patel,2023-04-22,CA-2014-117464,0,94122,OFF-AR-10003190,Newell 32,West,7167,Consumer,WEST,2021-08-22,Second Class,California,Art,,8.2944,0.0,3.2256,Yes,4,11.52,11.52
Office Supplies,Art,Sparks,United States,JF-15415,Jennifer Ferguson,2023-04-12,CA-2015-105844,0,89431,OFF-AR-10001955,Newell 319,West,7089,Consumer,WEST,2021-09-11,Second Class,Nevada,Art,,55.552,0.0,23.808,Yes,4,79.36,79.36
Office Supplies,Envelopes,Chico,United States,XP-21865,Xylona Preis,2022-10-26,CA-2015-155586,1,95928,OFF-EN-10003072,Peel & Seel Envelopes,West,5783,Consumer,WEST,2022-03-04,Second Class,California,Envelopes,,8.0704,0.0,7.4496,Yes,4,15.52,15.52
Office Supplies,Envelopes,San Diego,United States,JF-15355,Jay Fein,2021-12-30,CA-2015-132486,1,92105,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",West,3872,Consumer,WEST,2022-12-09,Second Class,California,Envelopes,,6.136,0.0,5.664,Yes,4,11.8,11.8
Office Supplies,Paper,Chico,United States,XP-21865,Xylona Preis,2022-10-26,CA-2015-155586,1,95928,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",West,5784,Consumer,WEST,2022-03-04,Second Class,California,Paper,,20.042,0.0,16.398,Yes,4,36.44,
Office Supplies,Paper,Los Angeles,United States,AI-10855,Arianne Irving,2023-10-15,CA-2015-158918,0,90036,OFF-PA-10004947,Easy-staple paper,West,8670,Consumer,WEST,2020-11-11,Second Class,California,Paper,,9.416,0.0,7.704,Yes,4,17.12,17.12
Office Supplies,Paper,Los Angeles,United States,JO-15280,Jas O'Carroll,2020-12-11,US-2016-115819,0,90049,OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",West,1609,Consumer,WEST,2023-10-01,Second Class,California,Paper,,12.496,0.0,10.224,Yes,4,22.72,
Office Supplies,Paper,Las Vegas,United States,JM-15865,John Murray,2023-06-26,CA-2015-107685,0,89115,OFF-PA-10003848,Xerox 1997,West,7656,Consumer,WEST,2021-05-13,Second Class,Nevada,Paper,,13.4784,0.0,12.4416,Yes,4,25.92,25.92
Office Supplies,Paper,Las Cruces,United States,JE-15715,Joe Elijah,2021-07-31,CA-2015-129770,0,88001,OFF-PA-10000249,Easy-staple paper,West,2735,Consumer,WEST,2023-05-10,Second Class,New Mexico,Paper,,26.0336,0.0,23.0864,Yes,4,49.12,49.12
Office Supplies,Paper,Seattle,United States,DK-13375,Dennis Kane,2023-08-23,CA-2017-133046,0,98115,OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",West,8095,Consumer,WEST,2021-01-19,Second Class,Washington,Paper,,14.148,0.0,12.052,Yes,4,26.2,26.2
Office Supplies,Storage,Los Angeles,United States,CC-12220,Chris Cortes,2023-04-20,CA-2016-131380,0,90032,OFF-ST-10002485,Rogers Deluxe File Chest,West,7158,Consumer,WEST,2021-08-27,Second Class,California,Storage,,87.0408,0.0,0.8792,Yes,4,87.92,87.92
Office Supplies,Storage,Los Angeles,United States,AI-10855,Arianne Irving,2022-07-27,CA-2016-158694,1,90036,OFF-ST-10001496,Standard Rollaway File with Lock,West,5046,Consumer,WEST,2022-07-15,Second Class,California,Storage,,533.3624,0.0,187.3976,Yes,4,720.76,720.76
Office Supplies,Storage,Los Angeles,United States,SC-20725,Steven Cartwright,2022-09-18,CA-2017-108539,1,90045,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,West,5346,Consumer,WEST,2022-06-02,Second Class,California,Storage,,515.3464,0.0,210.4936,Yes,4,725.84,725.84
Office Supplies,Storage,San Francisco,United States,RD-19900,Ruben Dartt,2023-03-19,CA-2016-140382,0,94109,OFF-ST-10003638,Mobile Personal File Cube,West,6928,Consumer,WEST,2021-10-06,Second Class,California,Storage,,68.3864,0.0,25.2936,Yes,4,93.68,93.68
Office Supplies,Storage,San Francisco,United States,KL-16645,Ken Lonsdale,2021-06-15,CA-2014-143917,0,94122,OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",West,2505,Consumer,WEST,2023-06-10,Second Class,California,Storage,,38.6784,0.0,15.0416,Yes,4,53.72,53.72
Office Supplies,Art,Los Angeles,United States,PG-18895,Paul Gonzalez,2023-11-11,CA-2015-134117,0,90008,OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,West,8937,Consumer,WEST,2020-10-06,Second Class,California,Art,,151.589,0.0,53.261,Yes,5,204.85,
Office Supplies,Art,Los Angeles,United States,PG-18895,Paul Gonzalez,2023-11-11,CA-2015-134117,0,90008,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",West,8939,Consumer,WEST,2020-10-06,Second Class,California,Art,,9.348,0.0,7.052,Yes,5,16.4,16.4
Office Supplies,Art,Los Angeles,United States,AI-10855,Arianne Irving,2022-07-30,CA-2016-158694,1,90036,OFF-AR-10001227,Newell 338,West,5048,Consumer,WEST,2022-07-14,Second Class,California,Art,,10.731,0.0,3.969,Yes,5,14.7,
Office Supplies,Art,Los Angeles,United States,JO-15280,Jas O'Carroll,2020-12-11,US-2016-115819,0,90049,OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,West,1607,Consumer,WEST,2023-10-01,Second Class,California,Art,,51.972,0.0,21.228,Yes,5,73.2,
Office Supplies,Art,Pleasant Grove,United States,VD-21670,Valerie Dominguez,2020-11-20,CA-2014-126361,0,84062,OFF-AR-10000896,Newell 329,West,1378,Consumer,WEST,2023-10-16,Second Class,Utah,Art,,12.136,0.0,4.264,Yes,5,16.4,16.4
Office Supplies,Labels,Pomona,United States,CS-12505,Cindy Stewart,2023-12-30,CA-2014-100860,0,91767,OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,West,9660,Consumer,WEST,2020-05-04,Second Class,California,Labels,,9.75,0.0,9.0,Yes,5,18.75,18.75
Office Supplies,Labels,San Francisco,United States,BD-11725,Bruce Degenhardt,2022-05-28,CA-2017-168396,1,94122,OFF-LA-10001297,Avery 473,West,4632,Consumer,WEST,2022-09-23,Second Class,California,Labels,,26.91,0.0,24.84,Yes,5,51.75,51.75
Office Supplies,Paper,Los Angeles,United States,AI-10855,Arianne Irving,2022-07-27,CA-2016-158694,1,90036,OFF-PA-10001363,Xerox 1933,West,5045,Consumer,WEST,2022-07-15,Second Class,California,Paper,,32.542,0.0,28.858,Yes,5,61.4,61.4
Office Supplies,Paper,Los Angeles,United States,BD-11320,Bill Donatelli,2022-02-22,CA-2016-148593,1,90045,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",West,4179,Consumer,WEST,2022-11-06,Second Class,California,Paper,,24.5655,0.0,21.7845,Yes,5,46.35,46.35
Office Supplies,Storage,Pleasant Grove,United States,VD-21670,Valerie Dominguez,2020-11-22,CA-2014-126361,0,84062,OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",West,1380,Consumer,WEST,2023-10-16,Second Class,Utah,Storage,,150.955,0.0,7.945,Yes,5,158.9,158.9
Office Supplies,Supplies,San Francisco,United States,KL-16645,Ken Lonsdale,2021-06-16,CA-2014-143917,0,94122,OFF-SU-10000151,High Speed Automatic Electric Letter Opener,West,2506,Consumer,WEST,2023-06-09,Second Class,California,Supplies,,7860.144,0.0,327.506,Yes,5,8187.65,8187.65
Office Supplies,Appliances,Los Angeles,United States,JM-16195,Justin MacKendrick,2021-04-22,CA-2015-116092,0,90004,OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,West,2251,Consumer,WEST,2023-07-13,Second Class,California,Appliances,,384.4224,0.0,157.0176,Yes,6,541.44,541.44
Office Supplies,Art,San Francisco,United States,NP-18700,Nora Preis,2021-05-20,CA-2017-169264,0,94109,OFF-AR-10000246,Newell 318,West,2399,Consumer,WEST,2023-06-23,Second Class,California,Art,,12.3432,0.0,4.3368,Yes,6,16.68,16.68
Office Supplies,Fasteners,Los Angeles,United States,LB-16735,Larry Blacks,2021-03-31,CA-2016-111115,0,90032,OFF-FA-10000624,OIC Binder Clips,West,2156,Consumer,WEST,2023-07-23,Second Class,California,Fasteners,,10.74,0.0,10.74,Yes,6,21.48,21.48
Office Supplies,Paper,Los Angeles,United States,KD-16345,Katherine Ducich,2021-06-12,CA-2014-113579,0,90049,OFF-PA-10001457,White GlueTop Scratch Pads,West,2492,Consumer,WEST,2023-06-10,Second Class,California,Paper,,48.7296,0.0,41.5104,Yes,6,90.24,90.24
Office Supplies,Paper,San Diego,United States,RB-19435,Richard Bierner,2022-06-13,US-2015-103996,1,92105,OFF-PA-10001736,Xerox 1880,West,4731,Consumer,WEST,2022-09-07,Second Class,California,Paper,,112.6992,0.0,99.9408,Yes,6,212.64,212.64
Office Supplies,Storage,Seattle,United States,MC-17575,Matt Collins,2022-10-24,CA-2015-117772,1,98103,OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",West,5765,Consumer,WEST,2022-03-14,Second Class,Washington,Storage,,336.186,0.0,17.694,Yes,6,353.88,353.88
Office Supplies,Labels,Seattle,United States,DK-13375,Dennis Kane,2022-12-18,US-2016-139087,1,98105,OFF-LA-10001074,Round Specialty Laser Printer Labels,West,6277,Consumer,WEST,2021-12-21,Second Class,Washington,Labels,,46.4863,0.0,41.2237,Yes,7,87.71,
