Row_ID,Order_Date,Category,City,Country,Customer_ID,Customer_Name,Order_ID,Period,Postal_Code,Product_ID,Product Name,Region,Segment,Selection,Ship_Date,Ship_Mode,State,Sub_Category,Costs,Discount,Profit,Profitable?,Quantity,SCP,Sales
8638,2023-10-13,Furniture,Seattle,United States,HM-14980,Henry MacAllister,CA-2017-151281,0,98105,FUR-FU-10000397,Luxo Economy Swing Arm Lamp,West,Consumer,WEST,2020-11-17,Standard Class,Washington,Furnishings,100.498,0.0,39.082,Yes,7,139.58,139.58
9349,2023-12-11,Furniture,Moreno Valley,United States,DN-13690,Duane Noonan,CA-2016-114860,0,92553,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,West,Consumer,WEST,2020-07-19,Standard Class,California,Furnishings,640.467,0.0,202.253,Yes,8,842.72,842.72
4611,2022-05-25,Furniture,Oceanside,United States,JE-15745,Joel Eaton,US-2017-141852,1,92054,FUR-FU-10000023,Eldon Wave Desk Accessories,West,Consumer,WEST,2022-09-25,Standard Class,California,Furnishings,26.387,0.0,20.733,Yes,8,47.12,47.12
9684,2023-12-31,Furniture,San Francisco,United States,EP-13915,Emily Phan,CA-2017-122770,0,94122,FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",West,Consumer,WEST,2020-04-30,Standard Class,California,Furnishings,146.759,0.0,54.281,Yes,8,201.04,201.04
4859,2022-06-29,Furniture,Los Angeles,United States,PB-19150,Philip Brown,CA-2015-137526,1,90004,FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",West,Consumer,WEST,2022-08-14,Standard Class,California,Furnishings,371.88,0.0,92.97,Yes,9,464.85,464.85
9233,2023-12-04,Furniture,Los Angeles,United States,LR-16915,Lena Radford,CA-2016-126732,0,90036,FUR-FU-10001889,Ultra Door Pull Handle,West,Consumer,WEST,2020-08-15,Standard Class,California,Furnishings,63.436,0.0,31.244,Yes,9,94.68,94.68
3840,2021-12-28,Furniture,North Las Vegas,United States,KM-16720,Kunst Miller,CA-2014-126760,1,89031,FUR-FU-10004018,Tensor Computer Mounted Lamp,West,Consumer,WEST,2022-12-12,Standard Class,Nevada,Furnishings,97.827,0.0,36.183,Yes,9,134.01,134.01
2437,2021-05-26,Furniture,Farmington,United States,CA-12265,Christina Anderson,CA-2017-140053,0,87401,FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",West,Consumer,WEST,2023-06-16,Standard Class,New Mexico,Furnishings,431.222,0.0,114.628,Yes,9,545.85,545.85
4010,2022-01-12,Furniture,Los Angeles,United States,SC-20725,Steven Cartwright,CA-2017-144463,1,90036,FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",West,Consumer,WEST,2022-11-30,Standard Class,California,Furnishings,275.169,0.0,199.261,Yes,11,474.43,474.43
2547,2021-06-22,Furniture,San Jose,United States,JE-15745,Joel Eaton,CA-2017-108070,0,95123,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,West,Consumer,WEST,2023-06-03,Standard Class,California,Bookcases,108.882,0.15,-6.049,No,1,102.833,102.833
3075,2021-10-03,Furniture,Los Angeles,United States,BS-11755,Bruce Stewart,CA-2015-126137,0,90032,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",West,Consumer,WEST,2023-03-22,Standard Class,California,Bookcases,102.211,0.15,18.455,Yes,2,120.666,120.666
8056,2023-08-17,Furniture,Los Angeles,United States,CB-12025,Cassandra Brandow,CA-2015-121188,0,90049,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,West,Consumer,WEST,2021-01-22,Standard Class,California,Bookcases,278.709,0.15,28.957,Yes,2,307.666,512.819
7912,2023-07-30,Furniture,Morgan Hill,United States,RD-19720,Roger Demir,CA-2016-149762,0,95037,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,West,Consumer,WEST,2021-03-12,Standard Class,California,Bookcases,217.764,0.15,-12.098,No,2,205.666,512.819
1715,2020-12-22,Furniture,San Francisco,United States,DC-13285,Debra Catini,CA-2017-104003,0,94110,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,West,Consumer,WEST,2023-09-21,Standard Class,California,Bookcases,322.144,0.15,-14.478,No,2,307.666,307.666
6139,2022-12-06,Furniture,San Francisco,United States,GA-14725,Guy Armstrong,CA-2014-131247,1,94110,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,West,Consumer,WEST,2022-01-02,Standard Class,California,Bookcases,217.764,0.15,-12.098,No,2,205.666,205.666
3986,2022-01-10,Furniture,Lakewood,United States,JM-15535,Jessica Myrick,CA-2016-108735,1,90712,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",West,Consumer,WEST,2022-12-01,Standard Class,California,Bookcases,233.264,0.15,24.235,Yes,3,257.499,257.499
1763,2020-12-28,Furniture,San Diego,United States,AG-10900,Arthur Gainer,CA-2015-130785,0,92105,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",West,Consumer,WEST,2023-09-16,Standard Class,California,Bookcases,313.895,0.15,-20.696,No,3,293.199,293.199
8167,2023-09-05,Furniture,San Diego,United States,LT-17110,Liz Thompson,CA-2015-168207,0,92105,FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,West,Consumer,WEST,2021-01-09,Standard Class,California,Bookcases,542.646,0.15,-30.147,No,3,512.499,512.499
4939,2022-07-10,Furniture,San Francisco,United States,BD-11605,Brian Dahlen,CA-2014-157147,1,94109,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",West,Consumer,WEST,2022-08-03,Standard Class,California,Bookcases,330.07,0.15,3.929,Yes,3,333.999,333.999
8713,2023-10-17,Furniture,San Francisco,United States,PW-19240,Pierre Wener,US-2015-145422,0,94110,FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",West,Consumer,WEST,2020-11-05,Standard Class,California,Bookcases,389.105,0.15,-29.606,No,3,359.499,359.499
5080,2022-08-02,Furniture,San Francisco,United States,BD-11500,Bradley Drucker,US-2017-133312,1,94122,FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",West,Consumer,WEST,2022-07-10,Standard Class,California,Bookcases,389.105,0.15,-29.606,No,3,359.499,359.499
9932,2024-01-17,Furniture,San Bernardino,United States,KH-16510,Keith Herrera,CA-2015-104948,0,92404,FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,West,Consumer,WEST,2020-02-20,Standard Class,California,Bookcases,723.528,0.15,-40.196,No,4,683.332,683.332
1761,2020-12-28,Furniture,San Diego,United States,AG-10900,Arthur Gainer,CA-2015-130785,0,92105,FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",West,Consumer,WEST,2023-09-17,Standard Class,California,Bookcases,416.171,0.15,-4.839,No,4,411.332,411.332
5400,2022-09-22,Furniture,Los Angeles,United States,HF-14995,Herbert Flentye,CA-2016-117681,1,90004,FUR-BO-10001798,Bush Somerset Collection Bookcase,West,Consumer,WEST,2022-05-24,Standard Class,California,Bookcases,550.116,0.15,6.549,Yes,5,556.665,556.665
9650,2023-12-28,Furniture,Los Angeles,United States,MS-17365,Maribeth Schnelling,CA-2016-107104,0,90045,FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,West,Consumer,WEST,2020-05-07,Standard Class,California,Bookcases,3246.35,0.15,160.314,Yes,8,3406.664,3406.664
4496,2022-05-03,Furniture,Los Angeles,United States,CC-12670,Craig Carreira,CA-2017-112753,1,90032,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",West,Consumer,WEST,2022-10-02,Standard Class,California,Bookcases,842.33,0.15,75.594,Yes,9,917.924,917.924
5780,2022-10-26,Furniture,Los Angeles,United States,AP-10915,Arthur Prichep,CA-2014-105270,1,90008,FUR-CH-10000988,Hon Olson Stacker Stools,West,Consumer,WEST,2022-03-05,Standard Class,California,Chairs,101.383,0.2,11.265,Yes,1,112.648,112.648
1710,2020-12-21,Furniture,San Francisco,United States,JK-15205,Jamie Kunitz,CA-2017-123491,0,94122,FUR-CH-10003061,"Global Leather Task Chair, Black",West,Consumer,WEST,2023-09-22,Standard Class,California,Chairs,72.892,0.2,-0.9,No,1,71.992,71.992
9200,2023-12-02,Furniture,San Jose,United States,GM-14680,Greg Matthias,CA-2014-103310,0,95123,FUR-CH-10002320,Hon Pagoda Stacking Chairs,West,Consumer,WEST,2020-08-19,Standard Class,California,Chairs,224.686,0.2,32.098,Yes,1,256.784,256.784
9186,2023-11-29,Furniture,Westminster,United States,JL-15505,Jeremy Lonsdale,CA-2017-156776,0,92683,FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,West,Consumer,WEST,2020-08-23,Standard Class,California,Chairs,181.286,0.2,25.898,Yes,1,207.184,207.184
2634,2021-07-08,Furniture,Seattle,United States,JF-15295,Jason Fortune-,US-2017-110604,0,98103,FUR-CH-10004287,SAFCO Arco Folding Chair,West,Consumer,WEST,2023-05-25,Standard Class,Washington,Chairs,196.102,0.2,24.858,Yes,1,220.96,220.96
1827,2021-01-06,Furniture,Redmond,United States,SA-20830,Sue Ann Reed,CA-2016-167507,0,97756,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",West,Consumer,WEST,2023-09-10,Standard Class,Oregon,Furnishings,17.942,0.2,4.842,Yes,1,22.784,22.784
4740,2022-06-14,Furniture,Long Beach,United States,GT-14755,Guy Thornton,CA-2015-105725,1,90805,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,West,Consumer,WEST,2022-09-05,Standard Class,California,Tables,36.433,0.2,-0.889,No,1,35.544,35.544
3916,2022-01-03,Furniture,Phoenix,United States,ML-17410,Maris LaWare,US-2017-142573,1,85023,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",West,Consumer,WEST,2022-12-07,Standard Class,Arizona,Chairs,151.47,0.2,10.098,Yes,2,161.568,161.568
2752,2021-08-02,Furniture,Los Angeles,United States,HF-14995,Herbert Flentye,CA-2014-158029,0,90008,FUR-CH-10000988,Hon Olson Stacker Stools,West,Consumer,WEST,2023-05-08,Standard Class,California,Chairs,202.766,0.2,22.53,Yes,2,225.296,543.726
9325,2023-12-10,Furniture,Los Angeles,United States,DB-13660,Duane Benoit,CA-2017-121853,0,90036,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,West,Consumer,WEST,2020-07-26,Standard Class,California,Chairs,535.334,0.2,59.482,Yes,2,594.816,594.816
8125,2023-08-29,Furniture,Modesto,United States,JA-15970,Joseph Airdo,US-2017-150070,0,95351,FUR-CH-10004860,Global Low Back Tilter Chair,West,Consumer,WEST,2021-01-14,Standard Class,California,Chairs,189.842,0.2,-28.274,No,2,161.568,543.726
6700,2023-01-25,Furniture,San Diego,United States,SW-20455,Shaun Weien,CA-2017-145429,1,92024,FUR-CH-10000988,Hon Olson Stacker Stools,West,Consumer,WEST,2021-10-27,Standard Class,California,Chairs,202.766,0.2,22.53,Yes,2,225.296,225.296
5847,2022-11-06,Furniture,San Diego,United States,BS-11665,Brian Stugart,CA-2015-126725,1,92105,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,West,Consumer,WEST,2022-02-18,Standard Class,California,Chairs,222.748,0.2,2.82,Yes,2,225.568,225.568
2633,2021-07-08,Furniture,Seattle,United States,JF-15295,Jason Fortune-,US-2017-110604,0,98103,FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,West,Consumer,WEST,2023-05-25,Standard Class,Washington,Chairs,38.362,0.2,4.262,Yes,2,42.624,42.624
4337,2022-04-04,Furniture,Bullhead City,United States,GZ-14470,Gary Zandusky,CA-2015-154795,1,86442,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,West,Consumer,WEST,2022-10-17,Standard Class,Arizona,Furnishings,10.417,0.2,3.951,Yes,2,14.368,14.368
2082,2021-03-08,Furniture,Phoenix,United States,MS-17365,Maribeth Schnelling,CA-2015-120103,0,85023,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,West,Consumer,WEST,2023-08-02,Standard Class,Arizona,Furnishings,5.977,0.2,1.735,Yes,2,7.712,7.712
6043,2022-11-30,Furniture,Sierra Vista,United States,TB-21520,Tracy Blumstein,CA-2016-117912,1,85635,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,West,Consumer,WEST,2022-01-09,Standard Class,Arizona,Furnishings,10.417,0.2,3.951,Yes,2,14.368,14.368
9402,2023-12-13,Furniture,Tucson,United States,LP-17080,Liz Pelletier,CA-2014-159814,0,85705,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,West,Consumer,WEST,2020-07-06,Standard Class,Arizona,Furnishings,3.311,0.2,0.961,Yes,2,4.272,4.272
7441,2023-05-30,Furniture,Los Angeles,United States,JL-15235,Janet Lee,US-2017-163657,0,90049,FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,West,Consumer,WEST,2021-06-26,Standard Class,California,Tables,239.485,0.2,-2.957,No,2,236.528,236.528
3919,2022-01-03,Furniture,Phoenix,United States,ML-17410,Maris LaWare,US-2017-142573,1,85023,FUR-CH-10000513,High-Back Leather Manager's Chair,West,Consumer,WEST,2022-12-07,Standard Class,Arizona,Chairs,354.873,0.2,-42.897,No,3,311.976,311.976
6577,2023-01-12,Furniture,Los Angeles,United States,EJ-13720,Ed Jacobs,CA-2017-123085,1,90008,FUR-CH-10003968,Novimex Turbo Task Chair,West,Consumer,WEST,2021-11-21,Standard Class,California,Chairs,187.387,0.2,-17.035,No,3,170.352,170.352
6743,2023-02-07,Furniture,Los Angeles,United States,PO-18850,Patrick O'Brill,US-2017-101784,0,90008,FUR-CH-10001146,"Global Task Chair, Black",West,Consumer,WEST,2021-10-22,Standard Class,California,Chairs,135.876,0.2,-13.74,No,3,122.136,543.726
6863,2023-03-01,Furniture,Los Angeles,United States,PS-18760,Pamela Stobb,CA-2017-128965,0,90008,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",West,Consumer,WEST,2021-10-13,Standard Class,California,Chairs,237.458,0.2,-19.106,No,3,218.352,218.352
8647,2023-10-14,Furniture,Los Angeles,United States,MH-17455,Mark Hamilton,CA-2016-113341,0,90032,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",West,Consumer,WEST,2020-11-14,Standard Class,California,Chairs,174.917,0.2,19.435,Yes,3,194.352,194.352
9707,2024-01-01,Furniture,Los Angeles,United States,CS-11950,Carlos Soltero,CA-2016-161746,0,90045,FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,West,Consumer,WEST,2020-04-28,Standard Class,California,Chairs,230.029,0.2,12.107,Yes,3,242.136,242.136
5993,2022-11-27,Furniture,Los Angeles,United States,ES-14020,Erica Smith,US-2017-163300,1,90049,FUR-CH-10003396,Global Deluxe Steno Chair,West,Consumer,WEST,2022-01-16,Standard Class,California,Chairs,205.537,0.2,-20.785,No,3,184.752,184.752
4060,2022-01-18,Furniture,Oakland,United States,LC-16885,Lena Creighton,CA-2015-124058,1,94601,FUR-CH-10000595,Safco Contoured Stacking Chairs,West,Consumer,WEST,2022-11-24,Standard Class,California,Chairs,536.4,0.2,35.76,Yes,3,572.16,572.16
5164,2022-08-14,Furniture,Pasadena,United States,SJ-20215,Sarah Jordon,CA-2015-161627,1,91104,FUR-CH-10003968,Novimex Turbo Task Chair,West,Consumer,WEST,2022-06-29,Standard Class,California,Chairs,187.387,0.2,-17.035,No,3,170.352,170.352
5640,2022-10-11,Furniture,San Diego,United States,GM-14440,Gary McGarr,CA-2014-154893,1,92024,FUR-CH-10000595,Safco Contoured Stacking Chairs,West,Consumer,WEST,2022-04-09,Standard Class,California,Chairs,536.4,0.2,35.76,Yes,3,572.16,572.16
5468,2022-09-27,Furniture,San Francisco,United States,DB-13210,Dean Braden,CA-2016-122448,1,94109,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",West,Consumer,WEST,2022-05-14,Standard Class,California,Chairs,108.587,0.2,13.765,Yes,3,122.352,122.352
8121,2023-08-29,Furniture,San Francisco,United States,LP-17080,Liz Pelletier,CA-2016-116722,0,94110,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,West,Consumer,WEST,2021-01-16,Standard Class,California,Chairs,451.152,0.2,0.0,Yes,3,451.152,451.152
4553,2022-05-12,Furniture,San Francisco,United States,JF-15490,Jeremy Farry,US-2014-106334,1,94122,FUR-CH-10004886,Bevis Steel Folding Chairs,West,Consumer,WEST,2022-09-29,Standard Class,California,Chairs,207.252,0.2,23.028,Yes,3,230.28,230.28
6516,2023-01-04,Furniture,San Francisco,United States,RD-19480,Rick Duston,US-2017-116652,1,94122,FUR-CH-10002961,"Leather Task Chair, Black",West,Consumer,WEST,2021-11-29,Standard Class,California,Chairs,218.352,0.2,0.0,Yes,3,218.352,218.352
1941,2021-01-18,Furniture,Broomfield,United States,JE-15715,Joe Elijah,CA-2016-112109,0,80020,FUR-CH-10004287,SAFCO Arco Folding Chair,West,Consumer,WEST,2023-08-20,Standard Class,Colorado,Chairs,588.306,0.2,74.574,Yes,3,662.88,662.88
3839,2021-12-28,Furniture,North Las Vegas,United States,KM-16720,Kunst Miller,CA-2014-126760,1,89031,FUR-CH-10003312,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,West,Consumer,WEST,2022-12-12,Standard Class,Nevada,Chairs,783.934,0.2,-109.582,No,3,674.352,543.726
6710,2023-01-30,Furniture,Rio Rancho,United States,GZ-14470,Gary Zandusky,CA-2015-123141,0,87124,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,West,Consumer,WEST,2021-10-25,Standard Class,New Mexico,Chairs,210.196,0.2,20.156,Yes,3,230.352,230.352
2750,2021-08-02,Furniture,Seattle,United States,CS-11950,Carlos Soltero,US-2014-141257,0,98115,FUR-CH-10002758,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",West,Consumer,WEST,2023-05-08,Standard Class,Washington,Chairs,512.358,0.2,73.194,Yes,3,585.552,585.552
6631,2023-01-17,Furniture,Seattle,United States,JE-15715,Joe Elijah,CA-2016-105081,1,98115,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,West,Consumer,WEST,2021-11-08,Standard Class,Washington,Chairs,645.976,0.2,52.376,Yes,3,698.352,698.352
7022,2023-04-05,Furniture,Denver,United States,AP-10915,Arthur Prichep,CA-2014-124737,0,80219,FUR-FU-10003274,Regeneration Desk Collection,West,Consumer,WEST,2021-09-22,Standard Class,Colorado,Furnishings,2.957,0.2,1.267,Yes,3,4.224,4.224
9902,2024-01-15,Furniture,Louisville,United States,SC-20845,Sung Chung,CA-2017-117646,0,80027,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",West,Consumer,WEST,2020-03-04,Standard Class,Colorado,Furnishings,15.642,0.2,7.11,Yes,3,22.752,91.716
4491,2022-05-03,Furniture,Los Angeles,United States,JM-15250,Janet Martin,CA-2017-105921,1,90032,FUR-TA-10001095,Chromcraft Round Conference Tables,West,Consumer,WEST,2022-10-02,Standard Class,California,Tables,413.067,0.2,5.229,Yes,3,418.296,418.296
9237,2023-12-04,Furniture,Los Angeles,United States,LR-16915,Lena Radford,CA-2016-126732,0,90036,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,West,Consumer,WEST,2020-08-15,Standard Class,California,Tables,540.292,0.2,28.436,Yes,3,568.728,568.728
4510,2022-05-06,Furniture,Los Angeles,United States,VS-21820,Vivek Sundaresam,CA-2017-167003,1,90036,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",West,Consumer,WEST,2022-10-01,Standard Class,California,Tables,177.711,0.2,-6.423,No,3,171.288,171.288
2414,2021-05-23,Furniture,Los Angeles,United States,JA-15970,Joseph Airdo,CA-2014-151295,0,90045,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,West,Consumer,WEST,2023-06-21,Standard Class,California,Tables,597.611,0.2,31.453,Yes,3,629.064,629.064
9059,2023-11-22,Furniture,Los Angeles,United States,SV-20785,Stewart Visinsky,CA-2015-149097,0,90045,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",West,Consumer,WEST,2020-09-18,Standard Class,California,Tables,337.418,0.2,27.358,Yes,3,364.776,364.776
8370,2023-09-26,Furniture,Los Angeles,United States,SV-20365,Seth Vernon,CA-2016-118745,0,90049,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,West,Consumer,WEST,2020-12-18,Standard Class,California,Tables,868.86,0.2,33.852,Yes,3,902.712,902.712
7909,2023-07-30,Furniture,Morgan Hill,United States,RD-19720,Roger Demir,CA-2016-149762,0,95037,FUR-TA-10004147,Hon 4060 Series Tables,West,Consumer,WEST,2021-03-13,Standard Class,California,Tables,261.986,0.2,6.718,Yes,3,268.704,268.704
2070,2021-03-02,Furniture,Pomona,United States,ZC-21910,Zuschuss Carroll,CA-2015-133452,0,91767,FUR-TA-10003954,Hon 94000 Series Round Tables,West,Consumer,WEST,2023-08-04,Standard Class,California,Tables,808.571,0.2,-97.739,No,3,710.832,710.832
3796,2021-12-25,Furniture,San Diego,United States,EJ-13720,Ed Jacobs,US-2014-117163,1,92037,FUR-TA-10003469,Balt Split Level Computer Training Table,West,Consumer,WEST,2022-12-17,Standard Class,California,Tables,349.65,0.2,-16.65,No,3,333.0,333.0
8712,2023-10-17,Furniture,San Diego,United States,EJ-14155,Eva Jacobs,CA-2014-105648,0,92037,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",West,Consumer,WEST,2020-11-05,Standard Class,California,Tables,649.84,0.2,-23.488,No,3,626.352,626.352
4382,2022-04-10,Furniture,San Francisco,United States,TB-21625,Trudy Brown,CA-2015-152891,1,94110,FUR-TA-10001857,Balt Solid Wood Rectangular Table,West,Consumer,WEST,2022-10-13,Standard Class,California,Tables,284.823,0.2,-31.647,No,3,253.176,253.176
9843,2024-01-10,Furniture,Long Beach,United States,DL-12865,Dan Lawera,US-2016-125402,0,90805,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",West,Consumer,WEST,2020-03-30,Standard Class,California,Chairs,422.744,0.2,60.392,Yes,4,483.136,483.136
